transaction_id,card_number,transaction_date,transaction_timestamp,merchant_name,category,amount,currency,status,description,created_at,updated_at
TXN_000125,****-****-****-3496,2025-06-20,2025-06-20T09:57:20.765209,SPOTIFY,GROCERIES,36.12,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.767208,2025-10-15T09:57:20.767208
TXN_000126,****-****-****-4571,2025-08-17,2025-08-17T09:57:20.765209,WALMART,TRAVEL,179.55,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.767208,2025-10-15T09:57:20.767208
TXN_000127,****-****-****-2876,2025-06-22,2025-06-22T09:57:20.765209,MICROSOFT,RESTAURANTS,7.46,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.767208,2025-10-15T09:57:20.767208
TXN_000128,****-****-****-1420,2025-05-29,2025-05-29T09:57:20.765209,APPLE.COM,GAS,11.4,USD,DECLINED,Purchase at APPLE.COM,2025-10-15T09:57:20.767208,2025-10-15T09:57:20.767208
TXN_000129,****-****-****-4249,2025-09-12,2025-09-12T09:57:20.765209,COSTCO,TRANSPORTATION,22.19,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.767208,2025-10-15T09:57:20.767208
TXN_000130,****-****-****-5941,2025-10-11,2025-10-11T09:57:20.765209,UBER,GAS,12.14,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.767208,2025-10-15T09:57:20.767208
TXN_000131,****-****-****-1672,2025-09-18,2025-09-18T09:57:20.765209,WALMART,TRAVEL,4.26,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.767208,2025-10-15T09:57:20.767208
TXN_000132,****-****-****-9289,2025-08-05,2025-08-05T09:57:20.765209,MICROSOFT,GAS,21.51,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000133,****-****-****-2729,2025-04-21,2025-04-21T09:57:20.765209,HOME DEPOT,HEALTHCARE,6.94,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000134,****-****-****-8135,2025-07-19,2025-07-19T09:57:20.765209,MCDONALDS,RESTAURANTS,32.25,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000135,****-****-****-9817,2025-08-29,2025-08-29T09:57:20.765209,LYFT,TRAVEL,8.01,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000136,****-****-****-5397,2025-08-15,2025-08-15T09:57:20.765209,HOME DEPOT,TRAVEL,94.63,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000137,****-****-****-8385,2025-06-19,2025-06-19T09:57:20.765209,SHELL,SHOPPING,9.18,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000138,****-****-****-7209,2025-08-14,2025-08-14T09:57:20.765209,KROGER,TRAVEL,14.56,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000139,****-****-****-8988,2025-08-22,2025-08-22T09:57:20.765209,GOOGLE PLAY,RESTAURANTS,45.31,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000140,****-****-****-5526,2025-06-23,2025-06-23T09:57:20.765209,GOOGLE PLAY,SHOPPING,5.87,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000141,****-****-****-4954,2025-08-28,2025-08-28T09:57:20.765209,SPOTIFY,GAS,25.22,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000142,****-****-****-8800,2025-08-21,2025-08-21T09:57:20.765209,DOMINOS,ENTERTAINMENT,74.23,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000143,****-****-****-2524,2025-08-21,2025-08-21T09:57:20.765209,MCDONALDS,GROCERIES,4.02,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000144,****-****-****-7046,2025-07-30,2025-07-30T09:57:20.765209,UBER,SHOPPING,24.16,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000145,****-****-****-6419,2025-08-31,2025-08-31T09:57:20.765209,MICROSOFT,TRANSPORTATION,26.05,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000146,****-****-****-5118,2025-08-12,2025-08-12T09:57:20.765209,LYFT,SHOPPING,43.9,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000147,****-****-****-9779,2025-06-06,2025-06-06T09:57:20.765209,GOOGLE PLAY,GAS,5.83,USD,DECLINED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000148,****-****-****-4545,2025-10-11,2025-10-11T09:57:20.765209,NETFLIX,ENTERTAINMENT,5.36,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000149,****-****-****-5636,2025-06-27,2025-06-27T09:57:20.765209,KROGER,EDUCATION,33.85,USD,PENDING,Purchase at KROGER,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000150,****-****-****-6912,2025-06-06,2025-06-06T09:57:20.765209,APPLE.COM,ENTERTAINMENT,27.03,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000151,****-****-****-5494,2025-04-21,2025-04-21T09:57:20.765209,DOMINOS,RESTAURANTS,25.8,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000152,****-****-****-3068,2025-05-01,2025-05-01T09:57:20.765209,DOMINOS,SHOPPING,28.4,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000153,****-****-****-5658,2025-08-21,2025-08-21T09:57:20.765209,WALMART,GROCERIES,10.18,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000154,****-****-****-1841,2025-08-08,2025-08-08T09:57:20.765209,GOOGLE PLAY,RESTAURANTS,25.34,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000155,****-****-****-7565,2025-08-18,2025-08-18T09:57:20.765209,WALMART,GAS,26.93,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000156,****-****-****-3444,2025-09-12,2025-09-12T09:57:20.765209,STARBUCKS,RESTAURANTS,9.83,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000157,****-****-****-2940,2025-07-04,2025-07-04T09:57:20.765209,SHELL,ENTERTAINMENT,129.77,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000158,****-****-****-4697,2025-08-02,2025-08-02T09:57:20.765209,SAFEWAY,TRAVEL,32.26,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000159,****-****-****-5871,2025-07-24,2025-07-24T09:57:20.765209,MCDONALDS,HEALTHCARE,6.1,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000160,****-****-****-1986,2025-08-05,2025-08-05T09:57:20.765209,APPLE.COM,TRAVEL,38.73,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000161,****-****-****-5335,2025-05-13,2025-05-13T09:57:20.765209,SPOTIFY,ENTERTAINMENT,7.58,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000162,****-****-****-2229,2025-05-28,2025-05-28T09:57:20.765209,UBER,RESTAURANTS,44.13,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000163,****-****-****-8699,2025-07-31,2025-07-31T09:57:20.765209,MCDONALDS,TRAVEL,63.98,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000164,****-****-****-8438,2025-06-16,2025-06-16T09:57:20.765209,APPLE.COM,SHOPPING,8.84,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000165,****-****-****-4241,2025-06-16,2025-06-16T09:57:20.765209,LYFT,TRAVEL,52.63,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000166,****-****-****-5352,2025-09-04,2025-09-04T09:57:20.765209,UBER,RESTAURANTS,30.35,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000167,****-****-****-6039,2025-05-06,2025-05-06T09:57:20.765209,STARBUCKS,RESTAURANTS,45.7,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000168,****-****-****-3037,2025-09-10,2025-09-10T09:57:20.765209,APPLE.COM,HEALTHCARE,133.86,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000169,****-****-****-9199,2025-07-04,2025-07-04T09:57:20.765209,COSTCO,SHOPPING,15.71,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000170,****-****-****-1653,2025-08-08,2025-08-08T09:57:20.765209,SHELL,TRAVEL,9.45,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000171,****-****-****-1423,2025-07-09,2025-07-09T09:57:20.765209,SAFEWAY,SHOPPING,8.25,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000172,****-****-****-1339,2025-10-07,2025-10-07T09:57:20.765209,KROGER,TRAVEL,8.88,USD,PENDING,Purchase at KROGER,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000173,****-****-****-1659,2025-10-07,2025-10-07T09:57:20.765209,LYFT,TRAVEL,18.6,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000174,****-****-****-8245,2025-06-01,2025-06-01T09:57:20.765209,SUBWAY,EDUCATION,28.25,USD,DECLINED,Purchase at SUBWAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000175,****-****-****-9056,2025-06-03,2025-06-03T09:57:20.765209,KROGER,TRANSPORTATION,26.49,USD,DECLINED,Purchase at KROGER,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000176,****-****-****-6460,2025-08-16,2025-08-16T09:57:20.765209,MICROSOFT,TRANSPORTATION,45.93,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000177,****-****-****-7744,2025-05-14,2025-05-14T09:57:20.765209,NETFLIX,UTILITIES,20.35,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000178,****-****-****-1601,2025-06-30,2025-06-30T09:57:20.765209,COSTCO,EDUCATION,85.93,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000179,****-****-****-2899,2025-07-07,2025-07-07T09:57:20.765209,LYFT,UTILITIES,15.42,USD,DECLINED,Purchase at LYFT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000180,****-****-****-9889,2025-07-30,2025-07-30T09:57:20.765209,PIZZA HUT,GROCERIES,304.96,USD,COMPLETED,Purchase at PIZZA HUT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000181,****-****-****-6927,2025-05-01,2025-05-01T09:57:20.765209,SPOTIFY,EDUCATION,37.55,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000182,****-****-****-4335,2025-08-23,2025-08-23T09:57:20.765209,MCDONALDS,GROCERIES,8.52,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000183,****-****-****-8941,2025-05-21,2025-05-21T09:57:20.765209,APPLE.COM,HEALTHCARE,6.88,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000184,****-****-****-3594,2025-09-26,2025-09-26T09:57:20.765209,SAFEWAY,ENTERTAINMENT,32.54,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000185,****-****-****-2527,2025-04-21,2025-04-21T09:57:20.765209,DOMINOS,TRANSPORTATION,16.06,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000186,****-****-****-3522,2025-05-17,2025-05-17T09:57:20.765209,MCDONALDS,GAS,41.02,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000187,****-****-****-7807,2025-07-01,2025-07-01T09:57:20.765209,PIZZA HUT,SHOPPING,32.24,USD,COMPLETED,Purchase at PIZZA HUT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000188,****-****-****-3369,2025-08-16,2025-08-16T09:57:20.765209,UBER,HEALTHCARE,18.67,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000189,****-****-****-2143,2025-09-18,2025-09-18T09:57:20.765209,PIZZA HUT,RESTAURANTS,8.61,USD,COMPLETED,Purchase at PIZZA HUT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000190,****-****-****-5377,2025-08-02,2025-08-02T09:57:20.765209,GOOGLE PLAY,EDUCATION,4.42,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000191,****-****-****-9022,2025-06-29,2025-06-29T09:57:20.765209,APPLE.COM,TRAVEL,12.85,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000192,****-****-****-6654,2025-08-10,2025-08-10T09:57:20.765209,DOMINOS,HEALTHCARE,47.29,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000193,****-****-****-6272,2025-09-04,2025-09-04T09:57:20.765209,COSTCO,HEALTHCARE,24.88,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000194,****-****-****-7274,2025-10-13,2025-10-13T09:57:20.765209,UBER,TRAVEL,5.78,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000195,****-****-****-8749,2025-08-01,2025-08-01T09:57:20.765209,STARBUCKS,UTILITIES,23.88,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000196,****-****-****-9115,2025-07-24,2025-07-24T09:57:20.765209,COSTCO,RESTAURANTS,29.53,USD,DECLINED,Purchase at COSTCO,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000197,****-****-****-6439,2025-05-20,2025-05-20T09:57:20.765209,PIZZA HUT,TRAVEL,8.3,USD,COMPLETED,Purchase at PIZZA HUT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000198,****-****-****-8486,2025-08-08,2025-08-08T09:57:20.765209,WALMART,EDUCATION,23.42,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000199,****-****-****-2225,2025-05-24,2025-05-24T09:57:20.765209,HOME DEPOT,RESTAURANTS,21.29,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000200,****-****-****-7512,2025-06-24,2025-06-24T09:57:20.765209,GOOGLE PLAY,TRAVEL,6.4,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000201,****-****-****-6188,2025-07-11,2025-07-11T09:57:20.765209,DOMINOS,TRANSPORTATION,28.73,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000202,****-****-****-2121,2025-08-20,2025-08-20T09:57:20.765209,DOMINOS,GROCERIES,35.19,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000203,****-****-****-2480,2025-10-10,2025-10-10T09:57:20.765209,APPLE.COM,ENTERTAINMENT,59.33,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000204,****-****-****-3725,2025-05-13,2025-05-13T09:57:20.765209,WALMART,HEALTHCARE,57.62,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000205,****-****-****-1919,2025-04-25,2025-04-25T09:57:20.765209,STARBUCKS,UTILITIES,5.06,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000206,****-****-****-5000,2025-07-22,2025-07-22T09:57:20.765209,HOME DEPOT,RESTAURANTS,7.86,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000207,****-****-****-3868,2025-09-09,2025-09-09T09:57:20.765209,NETFLIX,RESTAURANTS,33.62,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000208,****-****-****-9153,2025-07-24,2025-07-24T09:57:20.765209,SAFEWAY,ENTERTAINMENT,33.58,USD,DECLINED,Purchase at SAFEWAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000209,****-****-****-5161,2025-05-24,2025-05-24T09:57:20.765209,UBER,HEALTHCARE,33.62,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000210,****-****-****-5712,2025-10-05,2025-10-05T09:57:20.765209,AMAZON.COM,HEALTHCARE,946.46,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000211,****-****-****-6661,2025-05-28,2025-05-28T09:57:20.765209,SHELL,HEALTHCARE,35.55,USD,PENDING,Purchase at SHELL,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000212,****-****-****-8484,2025-07-03,2025-07-03T09:57:20.765209,HOME DEPOT,SHOPPING,62.52,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000213,****-****-****-2747,2025-06-07,2025-06-07T09:57:20.765209,COSTCO,HEALTHCARE,52.14,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000214,****-****-****-5847,2025-09-11,2025-09-11T09:57:20.765209,MICROSOFT,TRAVEL,38.53,USD,PENDING,Purchase at MICROSOFT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000215,****-****-****-5497,2025-07-02,2025-07-02T09:57:20.765209,AMAZON.COM,TRANSPORTATION,14.65,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000216,****-****-****-9138,2025-10-10,2025-10-10T09:57:20.765209,STARBUCKS,TRAVEL,42.9,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000217,****-****-****-6772,2025-06-30,2025-06-30T09:57:20.765209,UBER,TRAVEL,9.27,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000218,****-****-****-3240,2025-06-05,2025-06-05T09:57:20.765209,SAFEWAY,SHOPPING,15.85,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000219,****-****-****-8222,2025-09-25,2025-09-25T09:57:20.765209,STARBUCKS,SHOPPING,12.36,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000220,****-****-****-5835,2025-07-20,2025-07-20T09:57:20.765209,TARGET,GAS,21.8,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000221,****-****-****-3165,2025-08-02,2025-08-02T09:57:20.765209,NETFLIX,ENTERTAINMENT,203.3,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000222,****-****-****-5465,2025-07-20,2025-07-20T09:57:20.765209,PIZZA HUT,EDUCATION,3.1,USD,COMPLETED,Purchase at PIZZA HUT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000223,****-****-****-6549,2025-06-22,2025-06-22T09:57:20.765209,SUBWAY,SHOPPING,39.9,USD,COMPLETED,Purchase at SUBWAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000224,****-****-****-4696,2025-08-15,2025-08-15T09:57:20.765209,SHELL,RESTAURANTS,4.0,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000225,****-****-****-6992,2025-10-07,2025-10-07T09:57:20.765209,COSTCO,EDUCATION,12.53,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000226,****-****-****-9791,2025-07-28,2025-07-28T09:57:20.765209,AMAZON.COM,SHOPPING,59.68,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000227,****-****-****-7242,2025-07-21,2025-07-21T09:57:20.765209,LYFT,TRAVEL,21.42,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000228,****-****-****-8724,2025-07-22,2025-07-22T09:57:20.765209,WALMART,ENTERTAINMENT,6.84,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000229,****-****-****-4626,2025-09-08,2025-09-08T09:57:20.765209,GOOGLE PLAY,TRAVEL,9.82,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000230,****-****-****-7689,2025-09-27,2025-09-27T09:57:20.765209,MCDONALDS,SHOPPING,39.63,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000231,****-****-****-9071,2025-04-29,2025-04-29T09:57:20.765209,STARBUCKS,SHOPPING,9.68,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000232,****-****-****-7367,2025-06-17,2025-06-17T09:57:20.765209,DOMINOS,RESTAURANTS,24.94,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000233,****-****-****-3531,2025-10-06,2025-10-06T09:57:20.765209,DOMINOS,TRANSPORTATION,21.02,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000234,****-****-****-7686,2025-10-02,2025-10-02T09:57:20.765209,WALMART,HEALTHCARE,10.47,USD,DECLINED,Purchase at WALMART,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000235,****-****-****-4559,2025-06-28,2025-06-28T09:57:20.765209,STARBUCKS,UTILITIES,171.39,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000236,****-****-****-7018,2025-06-17,2025-06-17T09:57:20.765209,MICROSOFT,GAS,37.86,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000237,****-****-****-7523,2025-09-30,2025-09-30T09:57:20.765209,MICROSOFT,GROCERIES,2.65,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000238,****-****-****-4475,2025-05-19,2025-05-19T09:57:20.765209,MCDONALDS,GAS,24.2,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000239,****-****-****-6464,2025-09-17,2025-09-17T09:57:20.765209,AMAZON.COM,GROCERIES,10.36,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000240,****-****-****-2124,2025-05-20,2025-05-20T09:57:20.765209,KROGER,ENTERTAINMENT,47.11,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000241,****-****-****-4538,2025-09-06,2025-09-06T09:57:20.765209,SPOTIFY,TRAVEL,9.09,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000242,****-****-****-1046,2025-06-16,2025-06-16T09:57:20.765209,GOOGLE PLAY,RESTAURANTS,17.91,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000243,****-****-****-5106,2025-05-25,2025-05-25T09:57:20.765209,TARGET,EDUCATION,33.28,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000244,****-****-****-1243,2025-05-16,2025-05-16T09:57:20.765209,AMAZON.COM,RESTAURANTS,47.74,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000245,****-****-****-1258,2025-06-17,2025-06-17T09:57:20.765209,KROGER,UTILITIES,6.05,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000246,****-****-****-9619,2025-05-01,2025-05-01T09:57:20.765209,TARGET,TRANSPORTATION,14.38,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000247,****-****-****-6931,2025-05-04,2025-05-04T09:57:20.765209,SUBWAY,HEALTHCARE,12.49,USD,COMPLETED,Purchase at SUBWAY,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
TXN_000248,****-****-****-4629,2025-05-15,2025-05-15T09:57:20.765209,MCDONALDS,EDUCATION,10.45,USD,DECLINED,Purchase at MCDONALDS,2025-10-15T09:57:20.768225,2025-10-15T09:57:20.768225
